name,steamid,score,team_name,kills,assists,deaths,headshots,hs_percentage,kd,kast,avg_damages_per_round,avg_kills_per_round,avg_death_per_round,utility_damage_per_round,mvp,rank_type,rank,old_rank,win_count,bomb_planted,bomb_defused,hostage_rescued,health_damage,armor_damage,utility_damage,1v1,1v2,1v3,1v4,1v5,1v1_won,1v2_won,1v3_won,1v4_won,1v5_won,1v1_lost,1v2_lost,1v3_lost,1v4_lost,1v5_lost,first_kill,first_death,trade_kill,trade_death,first_trade_kill,first_trade_death,k_1,k_2,k_3,k_4,k_5,htlv_2,htlv,crosshair_share_code,color,inspect_weapon_count,match_checksum
Djoko,76561198047876970,20,Team A,6,2,17,2,33,0.352941,65.217392,35.95652,0.26087,0.73913,2.652174,1,-1,0,0,0,1,0,0,827,194,61,5,7,8,6,6,3,0,0,0,0,2,7,8,6,6,1,3,1,4,0,2,4,1,0,0,0,0.492855,0.456528,CSGO-4utRN-hXeik-nKyMt-r6boU-JK5mA,3,0,59915953161c3f2c
Maka,76561198045739761,38,Team A,14,3,14,8,57,1.0,65.217392,70.739128,0.608696,0.608696,0.608696,3,-1,0,0,0,1,0,0,1627,115,14,7,9,10,8,8,4,1,1,1,1,3,8,9,7,7,3,0,4,2,0,0,6,4,0,0,0,0.978638,0.929473,CSGO-xfQQd-jXO7k-foTeB-imhRy-8bBAA,0,0,59915953161c3f2c
Wicadia,76561198812513923,45,Team B,13,9,15,10,76,0.866667,86.95652,75.173912,0.565217,0.652174,2.478261,3,-1,0,0,0,1,1,0,1729,273,57,4,6,7,5,5,3,0,0,0,0,1,6,7,5,5,1,2,2,6,0,0,9,2,0,0,0,1.116765,0.807148,CSGO-BHQFQ-kDP63-P6scP-S9MQs-a4GSQ,4,0,59915953161c3f2c
Ex3rcice,76561198168198200,29,Team A,12,2,17,6,50,0.705882,73.91304,69.08696,0.521739,0.73913,5.304348,1,-1,0,0,0,0,1,0,1589,315,122,5,7,8,6,6,4,1,1,1,1,1,6,7,5,5,1,3,4,6,0,1,12,0,0,0,0,0.88783,0.649264,CSGO-devRb-9pCzO-LYfex-5qBEp-8t8rN,2,0,59915953161c3f2c
Lucky,76561198031890115,55,Team A,21,6,14,13,61,1.5,73.91304,89.739128,0.913043,0.608696,5.478261,2,-1,0,0,0,2,1,0,2064,284,126,7,9,10,8,8,4,1,1,1,1,3,8,9,7,7,3,4,7,2,0,1,7,2,2,1,0,1.37897,1.435955,CSGO-qW2GL-L2XNG-9NYj9-5sq8G-HzQRO,1,0,59915953161c3f2c
Graviti,76561198179538505,46,Team A,18,8,18,15,83,1.0,73.91304,85.434784,0.782609,0.782609,4.304348,3,-1,0,0,0,2,0,0,1965,291,99,3,5,6,4,4,3,0,0,0,0,0,5,6,4,4,2,3,5,7,0,0,7,4,1,0,0,1.168441,1.008201,CSGO-JULWA-cxmTk-JT7uE-FTVT4-V78WB,4,0,59915953161c3f2c
woxic,76561198083485506,47,Team B,18,4,12,6,33,1.5,82.608696,73.478264,0.782609,0.521739,1.565217,1,-1,0,0,0,2,0,0,1690,136,36,9,11,12,10,10,3,0,0,0,0,6,11,12,10,10,4,2,8,2,0,2,7,4,1,0,0,1.31535,1.221554,CSGO-hVyt6-6w7hL-hQyc6-xReeD-3sNkO,0,0,59915953161c3f2c
frozen,76561198068422762,21,Team B,6,4,5,4,66,1.2,87.5,91.625,0.75,0.625,16.875,1,-1,0,0,0,1,0,0,733,118,135,2,5,4,4,3,0,0,0,0,0,2,5,4,4,3,0,0,1,0,0,0,3,0,1,0,0,1.3584,1.15084,CSGO-qahCY-jRsVr-inX9t-zmTKn-LLUnB,4,0,1d90a7887b738639
EliGE,76561198066693739,17,Team B,6,3,5,6,100,1.2,50.0,111.625,0.75,0.625,3.875,1,-1,0,0,0,0,0,0,893,156,31,1,4,3,3,2,0,0,0,0,0,1,4,3,3,2,2,1,2,0,0,0,3,0,1,0,0,1.136197,1.15084,CSGO-CS92t-fKh57-VCDyC-OKpRk-QCk9Q,0,0,1d90a7887b738639
malbsMd,76561198080703143,20,Team A,5,6,4,2,40,1.25,62.5,92.0,0.625,0.5,0.5,1,-1,0,0,0,0,2,0,736,76,4,0,3,2,2,1,0,0,0,0,0,0,3,2,2,1,0,0,2,0,0,0,1,2,0,0,0,1.160576,1.076127,CSGO-MQYLm-nK5pN-DtXZW-KkmSV-OP3ED,3,0,1d90a7887b738639
karrigan,76561197989430253,8,Team B,3,0,8,2,66,0.375,62.5,34.125,0.375,1.0,2.75,0,-1,0,0,0,1,0,0,273,66,22,0,3,2,2,1,0,0,0,0,0,0,3,2,2,1,1,0,0,2,0,0,3,0,0,0,0,0.418124,0.313311,CSGO-aGcCh-DtQyf-2tyYi-LbxXi-Mv5qB,2,0,1d90a7887b738639
huNter-,76561198012872053,5,Team A,2,1,7,1,50,0.285714,37.5,51.5,0.25,0.875,12.875,0,-1,0,0,0,0,0,0,412,44,103,1,4,3,3,2,0,0,0,0,0,1,4,3,3,2,0,2,0,1,0,0,2,0,0,0,0,0.262248,0.311106,CSGO-Bbsse-sKooz-GNLtr-HScwK-5tbJD,0,0,1d90a7887b738639
m0NESY,76561198074762801,21,Team A,9,1,5,5,55,1.8,75.0,87.625,1.125,0.625,1.75,1,-1,0,0,0,0,0,0,701,29,14,0,3,2,2,1,0,0,0,0,0,0,3,2,2,1,1,1,1,1,0,0,2,2,1,0,0,1.541117,1.609167,CSGO-EvvTA-D6U88-mXTHk-acm3G-bkMHA,2,0,1d90a7887b738639
Snax,76561197982141573,13,Team A,6,2,4,2,33,1.5,75.0,82.125,0.75,0.5,20.125,1,-1,0,0,0,0,0,0,657,81,161,1,4,3,3,2,0,0,0,0,0,1,4,3,3,2,1,1,0,1,0,0,0,3,0,0,0,1.278456,1.253072,CSGO-OFKZZ-mZp9n-KXx4x-2SmEp-jcYHK,1,0,1d90a7887b738639
broky,76561198201620490,20,Team B,4,0,6,2,50,0.666667,62.5,47.375,0.5,0.75,7.375,1,-1,0,0,0,4,0,0,379,62,59,1,4,3,3,2,0,0,0,0,0,1,4,3,3,2,0,0,1,1,0,0,2,1,0,0,0,0.701791,0.694719,CSGO-2uABj-Rr3dC-yhVt3-bXe8v-tDu8O,1,0,1d90a7887b738639
rain,76561197997351207,19,Team B,7,1,6,6,85,1.166667,87.5,87.625,0.875,0.75,0.0,1,-1,0,0,0,1,0,0,701,129,0,0,3,2,2,1,0,0,0,0,0,0,3,2,2,1,2,2,0,1,0,0,3,2,0,0,0,1.34967,1.080538,CSGO-R9YYa-TSs2C-GbTyM-ktUeQ-Rx6KQ,1,0,1d90a7887b738639
HeavyGoD,76561198068002993,19,Team A,8,1,6,3,37,1.333333,75.0,91.25,1.0,0.75,3.0,1,-1,0,0,0,0,1,0,730,156,24,2,5,4,4,3,0,0,0,0,0,2,5,4,4,3,1,1,1,2,0,0,4,2,0,0,0,1.378062,1.184975,CSGO-dE62s-bXOib-X28Yu-zJHtx-hif4D,4,0,1d90a7887b738639
EliGE,76561198066693739,79,FaZe Clan,21,7,17,12,57,1.235294,95.238098,122.809525,1.0,0.809524,2.619048,4,-1,0,0,0,3,1,0,2579,474,55,5,8,9,4,2,3,1,0,0,0,2,7,9,4,2,2,3,7,4,0,1,5,5,2,0,0,1.615825,1.29512,CSGO-CS92t-fKh57-VCDyC-OKpRk-QCk9Q,0,0,45e1ab827f1078e8
karrigan,76561197989430253,50,FaZe Clan,15,9,12,6,40,1.25,85.714287,68.571426,0.714286,0.571429,7.523809,2,-1,0,0,0,1,1,0,1440,264,158,5,8,9,4,2,4,2,1,1,1,1,6,8,3,1,3,2,4,6,0,2,6,3,1,0,0,1.262155,1.113024,CSGO-aGcCh-DtQyf-2tyYi-LbxXi-Mv5qB,2,0,45e1ab827f1078e8
rain,76561197997351207,59,FaZe Clan,16,6,15,7,43,1.066667,85.714287,85.619049,0.761905,0.714286,4.380952,3,-1,0,0,0,0,1,0,1798,375,92,6,9,10,5,3,3,1,0,0,0,3,8,10,5,3,2,2,3,5,0,1,10,3,0,0,0,1.267506,0.953107,CSGO-R9YYa-TSs2C-GbTyM-ktUeQ-Rx6KQ,1,0,45e1ab827f1078e8
malbsMd,76561198080703143,53,G2 Esports,15,0,19,9,60,0.789474,66.666672,82.809525,0.714286,0.904762,7.809524,3,-1,0,0,0,1,0,0,1739,351,164,5,8,9,4,2,3,1,0,0,0,2,7,9,4,2,4,5,2,4,0,2,8,2,1,0,0,0.94834,0.812784,CSGO-MQYLm-nK5pN-DtXZW-KkmSV-OP3ED,3,0,45e1ab827f1078e8
Snax,76561197982141573,46,G2 Esports,11,8,17,4,36,0.647059,71.428574,78.571426,0.52381,0.809524,9.476191,2,-1,0,0,0,1,0,0,1650,290,199,6,9,10,5,3,3,1,0,0,0,3,8,10,5,3,3,2,2,6,0,0,11,0,0,0,0,0.893609,0.593422,CSGO-OFKZZ-mZp9n-KXx4x-2SmEp-jcYHK,1,0,45e1ab827f1078e8
HeavyGoD,76561198068002993,64,G2 Esports,16,1,15,10,62,1.066667,61.904762,73.095238,0.761905,0.714286,1.52381,2,-1,0,0,0,4,0,0,1535,205,32,9,12,13,8,6,3,1,0,0,0,6,11,13,8,6,2,2,5,1,0,1,8,1,2,0,0,1.0299,1.063595,CSGO-dE62s-bXOib-X28Yu-zJHtx-hif4D,4,0,45e1ab827f1078e8
frozen,76561198068422762,54,FaZe Clan,12,4,12,4,33,1.0,71.428574,64.619049,0.571429,0.571429,10.523809,4,-1,0,0,0,1,2,0,1357,323,221,8,11,12,7,5,4,2,1,1,1,4,9,11,6,4,2,2,3,2,0,1,10,1,0,0,0,0.998026,0.855557,CSGO-qahCY-jRsVr-inX9t-zmTKn-LLUnB,4,0,45e1ab827f1078e8
huNter-,76561198012872053,60,G2 Esports,18,9,15,10,55,1.2,80.952385,90.571426,0.857143,0.714286,8.238095,3,-1,0,0,0,3,1,0,1902,351,173,7,10,11,6,4,5,3,2,2,2,2,7,9,4,2,1,0,8,3,0,0,9,3,1,0,0,1.345142,1.115544,CSGO-Bbsse-sKooz-GNLtr-HScwK-5tbJD,0,0,45e1ab827f1078e8
broky,76561198201620490,59,FaZe Clan,17,2,14,8,47,1.214286,80.952385,70.571426,0.809524,0.666667,0.714286,3,-1,0,0,0,0,0,0,1482,111,15,5,8,9,4,2,3,1,0,0,0,2,7,9,4,2,1,2,3,4,0,0,7,2,2,0,0,1.232151,1.169948,CSGO-2uABj-Rr3dC-yhVt3-bXe8v-tDu8O,1,0,45e1ab827f1078e8
m0NESY,76561198074762801,53,G2 Esports,10,5,15,6,60,0.666667,80.952385,59.809525,0.47619,0.714286,1.666667,3,-1,0,0,0,2,0,0,1256,154,35,7,10,11,6,4,3,1,0,0,0,4,9,11,6,4,1,1,1,7,0,1,8,1,0,0,0,0.898457,0.659149,CSGO-EvvTA-D6U88-mXTHk-acm3G-bkMHA,2,0,45e1ab827f1078e8
karrigan,76561197989430253,19,Team A,8,3,6,5,62,1.333333,90.909096,91.36364,0.727273,0.545455,4.727273,1,-1,0,0,0,0,0,0,1005,234,52,2,2,2,3,2,2,0,0,0,0,0,2,2,3,2,0,1,1,3,0,1,2,0,2,0,0,1.382554,1.295783,CSGO-aGcCh-DtQyf-2tyYi-LbxXi-Mv5qB,2,0,2a9902e81ae40834
EliGE,76561198066693739,14,Team A,7,0,5,2,28,1.4,81.818184,54.363636,0.636364,0.454545,0.818182,1,-1,0,0,0,0,0,0,598,112,9,2,2,2,3,2,2,0,0,0,0,0,2,2,3,2,1,1,3,1,0,0,3,2,0,0,0,1.140489,1.083247,CSGO-JQfNz-6OjCS-TdkpN-URhXJ-PR2UO,4,0,2a9902e81ae40834
frozen,76561198068422762,18,Team A,8,3,5,4,50,1.6,81.818184,87.818184,0.727273,0.454545,13.363636,1,-1,0,0,0,0,0,0,966,145,147,4,4,4,5,4,2,0,0,0,0,2,4,4,5,4,2,2,2,1,0,1,4,0,0,1,0,1.35329,1.370133,CSGO-qahCY-jRsVr-inX9t-zmTKn-LLUnB,0,0,2a9902e81ae40834
m0NESY,76561198074762801,18,Team B,7,0,7,5,71,1.0,63.636364,55.363636,0.636364,0.636364,0.636364,0,-1,0,0,0,0,0,0,609,107,7,3,3,3,4,3,2,0,0,0,0,1,3,3,4,3,1,1,2,1,0,0,1,3,0,0,0,0.914071,0.987279,CSGO-EvvTA-D6U88-mXTHk-acm3G-bkMHA,2,0,2a9902e81ae40834
HeavyGoD,76561198068002993,18,Team B,6,1,8,6,100,0.75,54.545456,58.18182,0.545455,0.727273,0.818182,0,-1,0,0,0,1,0,0,640,81,9,4,4,4,5,4,2,0,0,0,0,2,4,4,5,4,0,4,0,1,0,1,2,2,0,0,0,0.738761,0.784242,CSGO-dE62s-bXOib-X28Yu-zJHtx-hif4D,4,0,2a9902e81ae40834
Snax,76561197982141573,23,Team B,6,4,8,3,50,0.75,63.636364,75.727272,0.545455,0.727273,3.636364,2,-1,0,0,0,2,0,0,833,87,40,3,3,3,4,3,2,0,0,0,0,1,3,3,4,3,1,1,1,3,0,0,2,2,0,0,0,0.88844,0.784242,CSGO-OFKZZ-mZp9n-KXx4x-2SmEp-jcYHK,1,0,2a9902e81ae40834
broky,76561198201620490,26,Team A,11,0,4,3,27,2.75,72.727272,78.181816,1.0,0.363636,0.0,4,-1,0,0,0,0,2,0,860,44,0,4,4,4,5,4,4,2,2,2,2,0,2,2,3,2,2,0,2,0,0,0,1,2,2,0,0,1.513093,1.777812,CSGO-2uABj-Rr3dC-yhVt3-bXe8v-tDu8O,4,0,2a9902e81ae40834
malbsMd,76561198080703143,7,Team B,2,2,8,1,50,0.25,54.545456,34.545456,0.181818,0.727273,4.454545,0,-1,0,0,0,0,0,0,380,78,49,2,2,2,3,2,2,0,0,0,0,0,2,2,3,2,2,1,0,1,0,0,2,0,0,0,0,0.357877,0.374959,CSGO-MQYLm-nK5pN-DtXZW-KkmSV-OP3ED,3,0,2a9902e81ae40834
rain,76561197997351207,11,Team A,5,2,5,4,80,1.0,81.818184,59.545456,0.454545,0.454545,1.0,0,-1,0,0,0,0,0,0,655,101,11,3,3,3,4,3,2,0,0,0,0,1,3,3,4,3,2,0,0,3,0,0,3,1,0,0,0,1.018032,0.878605,CSGO-R9YYa-TSs2C-GbTyM-ktUeQ-Rx6KQ,1,0,2a9902e81ae40834
huNter-,76561198012872053,22,Team B,4,2,8,2,50,0.5,63.636364,52.363636,0.363636,0.727273,2.272727,2,-1,0,0,0,3,0,0,576,91,25,4,4,4,5,4,2,0,0,0,0,2,4,4,5,4,0,0,3,1,0,0,4,0,0,0,0,0.638411,0.526867,CSGO-h3oBO-dMCfQ-faoCd-Bhuf2-8bBAA,0,0,2a9902e81ae40834
m0NESY,76561198074762801,47,G2 Esports,13,4,7,3,23,1.857143,83.333328,102.166664,1.083333,0.583333,10.916667,4,-1,0,0,0,0,1,0,1226,208,131,5,2,5,6,2,5,1,1,1,1,0,1,4,5,1,5,1,3,2,0,0,2,4,1,0,0,1.655428,1.584263,CSGO-EvvTA-D6U88-mXTHk-acm3G-bkMHA,2,0,751f3a46428921f2
rain,76561197997351207,21,FaZe Clan,6,0,9,4,66,0.666667,58.333332,48.0,0.5,0.75,0.0,1,-1,0,0,0,0,0,0,576,64,0,5,2,5,6,2,4,0,0,0,0,1,2,5,6,2,0,4,2,3,0,1,4,1,0,0,0,0.673374,0.67055,CSGO-R9YYa-TSs2C-GbTyM-ktUeQ-Rx6KQ,1,0,751f3a46428921f2
HeavyGoD,76561198068002993,34,G2 Esports,5,8,8,2,40,0.625,83.333328,83.666664,0.416667,0.666667,12.833333,0,-1,0,0,0,0,0,0,1004,264,154,6,3,6,7,3,4,0,0,0,0,2,3,6,7,3,0,0,1,5,0,0,5,0,0,0,0,1.008804,0.620741,CSGO-dE62s-bXOib-X28Yu-zJHtx-hif4D,4,0,751f3a46428921f2
malbsMd,76561198080703143,36,G2 Esports,13,2,6,8,61,2.166667,91.666672,76.75,1.083333,0.5,6.666667,3,-1,0,0,0,0,2,0,921,201,80,6,3,6,7,3,6,2,2,2,2,0,1,4,5,1,2,0,4,1,0,0,5,4,0,0,0,1.662733,1.507401,CSGO-MQYLm-nK5pN-DtXZW-KkmSV-OP3ED,3,0,751f3a46428921f2
karrigan,76561197989430253,23,FaZe Clan,1,2,11,0,0,0.090909,58.333332,17.333334,0.083333,0.916667,2.416667,1,-1,0,0,0,0,0,0,208,30,29,4,1,4,5,1,4,0,0,0,0,0,1,4,5,1,0,4,1,5,0,2,1,0,0,0,0,0.142888,0.137779,CSGO-aGcCh-DtQyf-2tyYi-LbxXi-Mv5qB,2,0,751f3a46428921f2
EliGE,76561198066693739,39,FaZe Clan,11,5,10,7,63,1.1,83.333328,101.583336,0.916667,0.833333,13.333333,1,-1,0,0,0,0,0,0,1219,260,160,4,1,4,5,1,4,0,0,0,0,0,1,4,5,1,0,0,4,3,0,0,6,1,1,0,0,1.384583,1.095535,CSGO-JQfNz-6OjCS-TdkpN-URhXJ-PR2UO,4,0,751f3a46428921f2
frozen,76561198068422762,47,FaZe Clan,11,3,10,5,45,1.1,66.666672,115.583336,0.916667,0.833333,10.0,2,-1,0,0,0,2,0,0,1387,171,120,8,5,8,9,5,4,0,0,0,0,4,5,8,9,5,2,1,2,0,0,0,4,2,1,0,0,1.291112,1.143873,CSGO-qahCY-jRsVr-inX9t-zmTKn-LLUnB,0,0,751f3a46428921f2
Snax,76561197982141573,41,G2 Esports,8,1,6,3,37,1.333333,83.333328,61.5,0.666667,0.5,2.333333,3,-1,0,0,0,0,1,0,738,157,28,6,3,6,7,3,5,1,1,1,1,1,2,5,6,2,0,0,2,0,0,0,6,1,0,0,0,1.184657,1.014262,CSGO-OFKZZ-mZp9n-KXx4x-2SmEp-jcYHK,1,0,751f3a46428921f2
broky,76561198201620490,48,FaZe Clan,6,0,9,1,16,0.666667,66.666672,43.5,0.5,0.75,3.083333,5,-1,0,0,0,4,0,0,522,50,37,7,4,7,8,4,4,0,0,0,0,3,4,7,8,4,0,1,3,3,0,1,3,0,1,0,0,0.719808,0.767227,CSGO-2uABj-Rr3dC-yhVt3-bXe8v-tDu8O,4,0,751f3a46428921f2
huNter-,76561198012872053,43,G2 Esports,10,6,8,2,20,1.25,91.666672,107.833336,0.833333,0.666667,16.083334,3,-1,0,0,0,0,0,0,1294,324,193,4,1,4,5,1,4,0,0,0,0,0,1,4,5,1,3,1,1,4,0,1,4,3,0,0,0,1.490507,1.11388,CSGO-h3oBO-dMCfQ-faoCd-Bhuf2-8bBAA,0,0,751f3a46428921f2
HeavyGoD,76561198068002993,27,Team A,10,2,16,8,80,0.625,47.619049,59.285713,0.47619,0.761905,1.142857,2,-1,0,0,0,1,1,0,1245,174,24,5,6,7,12,7,2,2,1,1,1,3,4,6,11,6,3,3,2,0,0,0,6,2,0,0,0,0.613839,0.647826,CSGO-dE62s-bXOib-X28Yu-zJHtx-hif4D,4,0,55f900d795622dae
broky,76561198201620490,44,Team B,15,8,12,6,40,1.25,80.952385,87.523811,0.714286,0.571429,6.857143,2,-1,0,0,0,3,0,0,1838,149,144,6,7,8,13,8,1,1,0,0,0,5,6,8,13,8,2,2,2,2,0,0,9,3,0,0,0,1.283297,1.030157,CSGO-2uABj-Rr3dC-yhVt3-bXe8v-tDu8O,4,0,55f900d795622dae
malbsMd,76561198080703143,38,Team A,17,3,17,14,82,1.0,76.190475,88.285713,0.809524,0.809524,7.333333,0,-1,0,0,0,1,0,0,1854,350,154,7,8,9,14,9,1,1,0,0,0,6,7,9,14,9,3,1,4,3,0,0,9,4,0,0,0,1.18269,0.942624,CSGO-MQYLm-nK5pN-DtXZW-KkmSV-OP3ED,3,0,55f900d795622dae
karrigan,76561197989430253,34,Team B,11,6,11,4,36,1.0,76.190475,62.190475,0.52381,0.52381,5.285714,1,-1,0,0,0,1,0,0,1306,208,111,3,4,5,10,5,1,1,0,0,0,2,3,5,10,5,1,3,0,5,0,1,5,3,0,0,0,1.018721,0.909961,CSGO-h7Cm3-ACdF5-FEddU-XKCCX-5bq3B,4,0,55f900d795622dae
huNter-,76561198012872053,42,Team A,17,2,15,8,47,1.133333,71.428574,85.0,0.809524,0.714286,5.476191,3,-1,0,0,0,1,1,0,1785,356,115,2,3,4,9,4,1,1,0,0,0,1,2,4,9,4,2,1,2,3,0,0,8,3,1,0,0,1.183422,1.075759,CSGO-h3oBO-dMCfQ-faoCd-Bhuf2-8bBAA,0,0,55f900d795622dae
m0NESY,76561198074762801,31,Team A,11,4,15,6,54,0.733333,66.666672,66.14286,0.52381,0.714286,1.428571,2,-1,0,0,0,0,1,0,1389,136,30,6,7,8,13,8,2,2,1,1,1,4,5,7,12,7,2,3,3,4,0,2,5,3,0,0,0,0.850852,0.754179,CSGO-TvJ3W-cfhzn-Uch99-h3eAM-iRunC,2,0,55f900d795622dae
rain,76561197997351207,45,Team B,19,4,13,10,52,1.461538,71.428574,83.285713,0.904762,0.619048,1.238095,3,-1,0,0,0,1,0,0,1749,191,26,2,3,4,9,4,1,1,0,0,0,1,2,4,9,4,3,2,4,1,0,0,6,5,1,0,0,1.320495,1.288464,CSGO-R9YYa-TSs2C-GbTyM-ktUeQ-Rx6KQ,1,0,55f900d795622dae
EliGE,76561198066693739,29,Team B,12,4,13,7,58,0.923077,76.190475,59.42857,0.571429,0.619048,3.238095,2,-1,0,0,0,1,1,0,1248,185,68,3,4,5,10,5,1,1,0,0,0,2,3,5,10,5,3,2,1,3,0,2,6,3,0,0,0,0.990802,0.871855,CSGO-JQfNz-6OjCS-TdkpN-URhXJ-PR2UO,2,0,55f900d795622dae
Snax,76561197982141573,14,Team A,3,3,16,1,33,0.1875,52.380955,28.666666,0.142857,0.761905,1.142857,1,-1,0,0,0,1,0,0,602,163,24,4,5,6,11,6,1,1,0,0,0,3,4,6,11,6,1,2,0,3,0,1,3,0,0,0,0,0.267252,0.314083,CSGO-OFKZZ-mZp9n-KXx4x-2SmEp-jcYHK,2,0,55f900d795622dae
frozen,76561198068422762,56,Team B,22,6,9,14,63,2.444444,76.190475,103.380951,1.047619,0.428571,9.428572,5,-1,0,0,0,1,1,0,2171,382,198,4,5,6,11,6,1,1,0,0,0,3,4,6,11,6,1,2,5,2,0,0,7,4,1,1,0,1.654031,1.701713,CSGO-qahCY-jRsVr-inX9t-zmTKn-LLUnB,0,0,55f900d795622dae
ztr,76561199009468655,11,Team A,3,4,7,2,66,0.428571,62.5,69.5,0.375,0.875,2.75,1,-1,0,0,0,0,0,0,556,74,22,1,2,2,3,1,0,1,0,0,0,1,1,2,3,1,1,1,0,3,0,1,1,1,0,0,0,0.647749,0.48805,CSGO-rZpZ7-WswDB-rtrYT-t8ANs-8t8rN,1,0,1cd7c5206b017384
stavn,76561198022365638,18,Team B,7,3,5,3,42,1.4,75.0,80.0,0.875,0.625,4.5,1,-1,0,0,0,0,0,0,640,80,36,1,2,2,3,1,0,1,0,0,0,1,1,2,3,1,0,3,1,2,0,1,4,0,1,0,0,1.325539,1.255278,CSGO-WnQHE-BTaKA-wHs7v-KR8QX-o2OtQ,1,0,1cd7c5206b017384
PR,76561198310561479,12,Team A,5,1,4,3,60,1.25,75.0,51.375,0.625,0.5,0.125,1,-1,0,0,0,0,0,0,411,76,1,4,5,5,6,4,1,2,1,1,1,3,3,4,5,3,0,0,2,0,0,0,3,1,0,0,0,1.059561,1.003619,CSGO-ZCfnv-2mwWn-PspZZ-RmXKq-EaVvD,3,0,1cd7c5206b017384
dev1ce,76561197987713664,16,Team B,7,2,6,2,28,1.166667,87.5,105.5,0.875,0.75,6.875,1,-1,0,0,0,0,0,0,844,63,55,1,2,2,3,1,0,1,0,0,0,1,1,2,3,1,1,0,1,1,0,0,3,2,0,0,0,1.419323,1.080538,CSGO-h2u9J-MU5aJ-Y3YVY-eQnXT-Xh5BO,3,0,1cd7c5206b017384
sl3nd,76561198098071693,14,Team A,6,0,5,2,33,1.2,75.0,85.25,0.75,0.625,0.0,1,-1,0,0,0,0,1,0,682,83,0,2,3,3,4,2,0,1,0,0,0,2,2,3,4,2,1,1,1,2,0,0,3,0,1,0,0,1.196938,1.15084,CSGO-Eo9TR-ByBxM-O3Dsr-YqpAP-478WB,0,0,1cd7c5206b017384
Tauson,76561198316706174,11,Team A,4,3,7,2,50,0.571429,75.0,71.875,0.5,0.875,0.0,0,-1,0,0,0,0,0,0,575,112,0,2,3,3,4,2,0,1,0,0,0,2,2,3,4,2,1,0,2,2,0,0,4,0,0,0,0,0.842188,0.51998,CSGO-phwUf-T6UD4-4EFi4-eyquk-OYTSH,4,0,1cd7c5206b017384
Staehr,76561198005107817,15,Team B,5,2,6,2,40,0.833333,62.5,64.625,0.625,0.75,0.0,0,-1,0,0,0,1,0,0,517,47,0,1,2,2,3,1,0,1,0,0,0,1,1,2,3,1,0,1,1,1,0,0,1,2,0,0,0,0.889939,0.871664,CSGO-X3rjh-2SDus-m5Z4C-Swu3r-QQSFE,4,0,1cd7c5206b017384
cadiaN,76561198004115516,21,Team B,5,2,4,2,40,1.25,87.5,90.875,0.625,0.5,0.125,2,-1,0,0,0,3,0,0,727,78,1,5,6,6,7,5,0,1,0,0,0,5,5,6,7,5,0,0,1,0,0,0,3,1,0,0,0,1.289664,1.003619,CSGO-jaLLt-fVhJi-nd92x-VGVfs-8HSuK,0,0,1cd7c5206b017384
jabbi,76561198120557348,12,Team B,5,2,6,3,60,0.833333,75.0,56.375,0.625,0.75,0.0,0,-1,0,0,0,0,0,0,451,19,0,1,2,2,3,1,0,1,0,0,0,1,1,2,3,1,2,1,1,2,0,1,3,1,0,0,0,0.954789,0.799156,CSGO-GSWzE-peNw8-Z3WFj-RBQbv-LiyHL,2,0,1cd7c5206b017384
REZ,76561198034172415,19,Team A,9,0,6,4,44,1.5,75.0,101.75,1.125,0.75,2.75,1,-1,0,0,0,0,0,0,814,152,22,1,2,2,3,1,0,1,0,0,0,1,1,2,3,1,2,1,2,1,0,0,4,1,1,0,0,1.507251,1.434428,CSGO-3UtZZ-SdfmZ-bGNai-4WNVy-t2pxA,2,0,1cd7c5206b017384
stavn,76561198022365638,38,Team B,9,3,10,5,55,0.9,75.0,80.5,0.75,0.833333,3.333333,2,-1,0,0,0,0,0,0,966,99,40,4,6,5,6,3,1,1,0,0,0,3,5,5,6,3,2,2,1,1,0,0,3,3,0,0,0,1.095623,0.907947,CSGO-WnQHE-BTaKA-wHs7v-KR8QX-o2OtQ,1,0,1cb455e4100595e
sl3nd,76561198098071693,35,Team A,9,1,8,3,33,1.125,66.666672,73.833336,0.75,0.666667,2.083333,3,-1,0,0,0,1,0,0,886,61,25,3,5,4,5,2,1,1,0,0,0,2,4,4,5,2,2,0,4,2,0,0,2,2,1,0,0,1.085669,1.140933,CSGO-Eo9TR-ByBxM-O3Dsr-YqpAP-478WB,0,0,1cb455e4100595e
REZ,76561198034172415,52,Team A,12,4,8,7,58,1.5,83.333328,118.75,1.0,0.666667,1.25,3,-1,0,0,0,2,0,0,1425,207,15,5,7,6,7,4,2,2,1,1,1,3,5,5,6,3,1,1,4,2,0,0,4,1,2,0,0,1.592059,1.446484,CSGO-3UtZZ-SdfmZ-bGNai-4WNVy-t2pxA,2,0,1cb455e4100595e
Staehr,76561198005107817,31,Team B,7,1,9,3,42,0.777778,58.333332,62.666668,0.583333,0.75,3.583333,1,-1,0,0,0,0,0,0,752,131,43,2,4,3,4,1,1,1,0,0,0,1,3,3,4,1,1,0,0,0,0,0,3,2,0,0,0,0.800638,0.788513,CSGO-X3rjh-2SDus-m5Z4C-Swu3r-QQSFE,4,0,1cb455e4100595e
